,suicides_per_100k
4825,2.78
2014,16.72
20622,1.65
4588,1.55
20597,2.68
21293,29.85
22842,17.66
23355,0.06
15806,19.42
16474,31.8
11188,9.06
6064,24.0
1406,0.0
13221,0.0
8355,33.51
10108,1.65
16582,29.96
6445,0.0
13472,0.0
21854,19.38
11637,14.28
14906,29.74
11665,10.41
9604,6.48
17510,3.17
9683,0.0
6425,3.86
24041,26.29
17614,41.1
22550,0.73
19653,0.0
10693,19.16
23959,36.53
19472,28.45
9617,2.45
8469,32.23
15153,0.44
23164,6.61
9680,2.21
24333,6.9
15853,24.39
8358,11.12
22806,21.1
23812,3.32
2569,0.0
15969,6.31
20593,10.35
22018,0.0
10433,3.43
12948,9.13
17524,2.06
15620,9.14
22917,2.87
6310,22.71
3531,14.47
12495,0.36
9735,0.0
13448,0.0
9525,1.12
5707,17.16
22,0.0
1900,0.41
23824,3.12
2711,0.0
19848,12.26
4239,14.08
20712,11.77
13662,0.0
21616,8.0
7358,12.48
15148,1.33
7309,8.32
689,45.38
16423,3.36
15050,20.21
4867,17.98
9600,0.0
2267,3.89
12817,37.74
8800,0.0
14179,23.33
7306,1.29
10859,11.76
14991,21.23
16345,13.88
7188,11.29
3544,4.68
9385,18.24
16428,31.14
6507,12.66
11045,9.93
20500,0.67
19790,15.67
7206,4.42
8305,41.21
3118,42.57
22048,9.15
4482,30.6
18167,6.62
22378,25.76
9015,0.43
23995,38.85
10685,17.86
3779,10.03
7233,1.92
11035,4.75
14863,10.26
11721,15.38
3116,0.81
11012,9.54
19660,0.0
581,0.0
11900,17.03
15029,13.46
23999,18.01
20652,12.58
13979,19.61
23813,1.2
5186,1.06
18593,0.0
22257,40.19
9273,3.8
5253,8.12
12235,27.58
19978,4.28
12423,0.0
17532,5.42
23330,2.73
16132,10.02
20165,48.3
11340,18.88
21060,4.95
19347,8.8
10556,1.08
20984,29.95
15482,25.54
7644,20.86
9726,0.0
15132,6.75
14597,10.1
16776,1.02
2339,0.0
816,4.66
24368,5.61
2957,4.1
4152,6.94
14441,11.45
13900,21.87
7102,0.31
5920,22.73
13639,11.31
19107,20.71
1060,0.0
1020,3.19
21754,29.39
10878,18.6
11952,9.08
22937,6.12
3748,2.67
2142,0.6
7685,5.01
10312,0.88
15346,0.44
17448,3.09
9666,2.96
22817,27.12
10420,2.27
12236,14.58
8579,26.1
19379,4.67
2443,0.0
1678,18.45
8127,1.23
2049,12.93
14767,20.59
16418,23.58
19877,6.7
19731,0.0
1442,7.43
851,4.04
21287,5.56
21300,0.59
13524,38.46
10250,2.39
12921,17.99
11436,13.59
24121,21.55
16321,19.26
1508,27.73
18445,13.71
23267,0.63
2582,0.0
6406,0.0
10716,1.37
10283,5.9
6524,1.16
14936,6.37
3291,12.01
19269,6.7
1005,6.29
3858,2.32
12674,20.64
9132,10.56
3796,3.05
13821,0.0
19975,9.91
6034,14.04
13765,0.41
13964,0.0
2564,0.0
5691,1.23
4319,2.3
22669,5.3
14698,0.0
13226,2.19
22088,2.93
9137,0.18
15393,0.83
10587,16.03
4969,2.65
6083,1.37
14032,34.43
11158,0.0
10748,13.87
12112,1.87
19721,0.0
18193,1.47
16697,7.76
3726,1.28
11179,10.06
1925,32.93
21252,25.36
18825,30.39
9175,10.52
12472,0.34
16061,6.58
3488,0.0
20229,16.48
16362,1.52
4003,1.98
14961,4.56
4762,15.45
9281,12.86
9738,0.0
18590,0.0
20449,1.59
17350,13.11
21376,13.44
4680,6.29
19052,30.54
22263,9.24
11198,17.92
22377,30.4
4845,12.94
12715,24.61
18798,0.12
18233,9.04
11477,1.59
6793,3.23
13807,24.37
14932,23.15
3502,0.0
24544,8.02
5364,3.07
24048,3.4
1147,2.56
946,4.51
14531,1.76
17953,3.69
13548,34.16
24204,40.9
15041,12.83
22043,0.33
11840,10.94
7857,9.99
9451,1.59
3261,44.39
21800,14.25
19044,5.94
11377,7.09
11871,3.24
6467,0.0
24144,17.72
10550,32.19
14586,10.59
16129,23.58
9110,10.78
6474,5.5
9509,2.85
625,9.45
948,3.52
14977,0.0
20720,0.2
6953,23.19
14106,0.0
15991,5.02
13986,0.0
21278,50.18
17717,4.89
5078,5.26
24264,9.15
30,1.67
19406,36.01
1599,5.62
15194,6.72
2479,0.0
16924,2.81
15786,9.37
14642,0.0
11251,0.0
10801,21.07
119,0.0
1384,0.0
16971,3.72
10260,9.0
8268,0.0
12516,1.19
9828,48.54
14970,8.63
19890,0.8
9835,0.0
22577,6.93
9651,9.67
11929,3.72
4728,7.05
12111,2.55
12059,9.16
12453,0.0
6331,34.92
9443,0.0
21482,14.22
23662,7.34
23615,3.56
1545,26.83
23186,7.22
6705,0.84
16467,14.8
10089,6.1
357,0.0
3121,22.43
17585,1.34
287,0.0
10342,6.79
16879,0.85
14371,0.0
1852,25.94
12160,1.53
9256,13.66
4629,20.18
11910,0.0
1809,41.51
19177,50.05
2145,7.71
22506,22.54
15936,0.21
5125,4.49
8668,13.69
14989,34.83
20055,10.27
9390,3.91
1307,0.0
1956,0.41
17553,0.13
13288,1.44
2990,1.9
2441,0.0
16083,9.25
9037,0.62
5571,0.0
4057,11.08
24425,11.39
23131,7.08
23122,7.6
9810,0.0
4448,27.0
1359,0.0
15379,0.95
12425,0.0
12697,12.37
11748,10.55
1390,0.0
12776,13.64
8338,4.8
6820,33.59
14596,14.19
18905,2.29
9027,0.22
8532,0.17
19597,25.35
20883,4.87
14963,0.0
2084,7.29
15675,17.75
23760,6.81
1805,10.35
7793,4.5
9458,8.22
5843,3.29
13093,42.64
10484,49.7
12920,21.45
2404,0.0
2177,0.0
18993,29.43
17336,0.71
1078,1.68
18336,21.16
2830,0.0
10526,15.77
1372,0.0
5570,0.65
14160,4.83
12939,11.23
21957,3.65
1689,21.44
14687,0.0
11506,24.1
8525,22.14
9728,0.0
15373,8.93
13355,0.0
22773,15.16
16804,1.88
22075,2.56
20115,16.94
23087,6.55
17541,0.28
19796,0.51
3636,15.27
10467,0.0
5374,10.32
1210,3.51
4072,3.09
8485,9.1
13747,9.81
23428,0.0
7038,7.06
16916,0.0
982,3.75
7504,18.95
8312,10.52
17649,0.19
23256,0.0
9479,0.17
6682,3.27
24203,0.36
21724,18.08
3697,10.56
2993,14.34
8219,11.33
23177,4.48
18636,2.28
4641,19.56
7501,35.03
20843,13.49
23573,17.97
10164,4.09
2944,39.05
22990,17.23
2640,4.17
22407,1.28
16828,3.36
19470,0.0
5156,21.14
14472,0.0
9084,26.53
23027,10.82
15450,1.73
17494,6.46
23531,4.07
20098,6.15
21550,31.66
22661,21.99
15840,0.21
16033,24.19
22348,0.0
18502,20.13
12509,0.0
20765,3.24
5871,1.33
10347,1.79
12587,19.83
9,0.0
4255,0.61
23316,5.97
15087,14.51
6941,26.03
799,19.15
10956,0.0
6041,43.72
21253,19.27
12119,6.71
22922,0.0
19055,10.92
18391,1.32
6938,2.99
3762,2.33
15552,26.58
11268,13.32
20455,0.3
16688,1.0
5362,10.78
20337,0.02
6518,14.05
11710,9.74
16204,9.6
16869,0.0
24335,1.63
1834,14.41
3333,15.65
16640,1.26
5503,10.62
6204,14.17
23589,8.14
24180,5.91
11208,24.99
22057,12.43
9644,2.01
8846,0.29
19649,0.0
3824,0.21
24153,26.5
19936,22.99
1634,5.36
11344,3.59
23932,3.49
20728,4.23
5474,0.98
14373,0.0
17858,20.34
4533,24.68
12613,7.54
10806,4.82
11675,12.17
16163,30.38
1234,1.68
23305,4.04
1639,26.78
17067,1.62
13222,0.0
16605,0.0
7115,0.0
17400,10.9
10755,22.43
24358,4.05
24433,22.55
24537,1.74
13949,19.57
12833,17.87
8856,1.73
13764,3.17
8121,37.93
11372,39.48
20227,18.76
24441,4.22
298,0.0
447,0.0
11062,0.0
8953,0.39
19187,13.32
22758,22.76
14037,9.49
23294,1.89
9202,2.37
15382,0.46
570,0.0
8961,2.35
10077,6.77
20642,8.7
11333,2.91
9363,7.32
4158,33.66
13878,1.43
20535,8.05
11359,0.0
1591,32.57
7828,29.12
9702,0.0
9764,0.0
13170,0.0
16962,0.9
4949,0.29
24190,6.77
19498,8.3
11960,23.06
12464,5.05
123,7.93
18889,7.64
8259,40.97
23989,7.48
20994,0.0
6738,0.75
2115,1.54
21958,1.0
15874,2.27
24535,3.89
8792,3.94
22526,0.64
5565,7.17
5735,2.93
4415,10.88
21604,9.26
19130,14.32
17429,0.38
12093,12.03
4191,39.89
18907,36.54
19188,11.62
20303,1.18
7113,1.68
7728,15.3
24541,14.26
18737,0.0
19453,15.71
1041,3.19
10334,5.07
15663,15.84
19449,42.89
3115,4.42
21894,5.83
10723,5.76
4342,1.12
11262,0.0
23825,0.96
13480,1.3
7461,1.86
5221,1.44
23693,21.92
18439,1.02
16045,24.31
1255,0.0
18423,2.19
13744,30.43
2093,11.74
22871,3.39
23101,24.77
8327,0.97
6849,5.63
12944,23.96
17994,11.97
8262,16.17
12282,0.14
1792,29.24
7318,0.85
6510,1.33
19626,0.0
12622,11.97
9599,0.0
21630,6.86
11570,5.66
18611,3.64
22216,8.93
13616,39.87
18284,0.0
7824,3.23
9394,0.66
12346,0.56
10559,19.45
16777,0.41
1621,7.13
22729,2.97
15567,0.0
23937,25.69
14854,6.04
4860,2.4
16691,20.56
20116,7.63
17490,1.32
15334,0.46
13243,0.0
9944,0.0
20208,16.51
19986,7.3
6141,19.7
9231,20.42
14178,24.23
3038,4.43
12134,3.91
5099,6.47
7821,17.65
1165,0.69
20937,12.91
4394,5.15
14540,5.24
3,4.59
11584,3.39
7010,18.42
17705,6.73
3961,9.79
24263,9.5
11161,24.37
7933,2.33
10841,30.49
14624,6.72
21969,3.05
13895,0.0
8322,13.3
1282,27.28
14342,0.0
2699,0.0
11888,15.04
11554,19.93
7176,14.56
13343,0.0
16193,6.8
17911,0.37
75,4.59
9094,30.05
5255,3.33
592,7.64
7710,4.17
11869,3.84
3178,15.83
6121,16.26
19499,6.91
22186,0.36
9090,5.27
17874,3.15
355,0.0
15995,36.44
24089,15.4
9237,3.05
23239,2.36
8865,4.83
3592,2.74
17826,2.52
17306,6.95
21447,12.61
21873,4.01
20835,4.07
16695,10.08
15595,6.16
466,0.0
424,0.0
21231,1.91
9489,1.64
24131,26.15
2783,0.0
13012,8.16
17131,0.69
7562,20.03
23500,0.13
7577,8.86
7114,0.93
11603,10.54
2012,34.01
6834,20.87
20969,19.6
7937,32.41
8209,12.47
1105,0.45
4016,0.31
9022,14.37
4041,0.29
148,3.91
8698,36.6
17326,17.77
12593,0.28
7956,2.55
13312,2.14
23585,16.8
7706,18.49
18510,1.06
14779,16.84
1601,0.58
12056,18.81
19844,6.91
12206,3.4
11160,30.53
23464,0.03
12499,0.49
6865,30.36
8465,0.62
4270,17.36
2863,22.1
21370,42.86
22353,25.88
1589,0.73
12195,2.53
19089,31.26
12904,31.6
19181,10.24
7984,10.37
12450,0.0
7328,1.83
17216,0.62
2245,6.98
13876,5.59
15285,0.51
9529,10.1
18534,0.72
2199,0.64
4557,24.7
13545,5.51
18839,10.66
14799,36.85
1483,39.64
17240,0.3
1456,3.95
14636,3.22
6417,0.0
5184,2.06
18550,27.66
3567,17.73
6959,2.93
11005,0.0
19615,0.0
1892,34.6
15892,11.46
2216,0.0
8424,0.0
15884,5.6
14582,0.0
20461,1.31
6928,0.93
19489,3.55
24507,11.55
23262,1.92
20676,12.59
21693,11.56
20135,4.19
24033,8.82
22518,3.34
5901,21.86
23166,4.81
2656,0.0
10834,15.48
1607,18.9
5299,9.44
774,27.94
1737,19.33
19905,16.18
440,0.0
14878,4.19
17210,3.18
1519,31.66
21438,5.19
12004,1.6
979,6.1
12777,10.36
17892,13.53
14242,0.0
6376,22.24
13843,4.81
23307,0.06
21361,21.77
19730,0.0
12491,1.86
22800,5.75
8101,4.96
12855,28.38
16368,13.82
21018,48.38
3368,22.09
7011,16.13
4575,3.69
5873,0.0
4014,2.21
6985,0.57
15957,5.32
14220,4.89
9100,8.38
23471,3.87
8163,12.46
11749,5.16
10001,0.17
23863,37.87
4098,2.34
23850,0.32
4462,26.93
5975,4.39
16725,0.32
13453,2.94
3460,21.43
23010,11.06
15480,33.81
4262,6.84
4862,1.87
20,1.79
2679,0.0
13681,0.0
14585,10.67
11311,0.0
573,0.0
12726,22.86
8198,14.65
5090,4.68
23011,6.08
1985,9.68
12844,19.31
7981,29.93
2316,3.64
13606,0.0
4050,2.32
21899,0.69
12061,6.0
13741,6.88
3376,0.31
22189,14.09
4162,13.92
8819,2.49
12821,17.22
12576,20.71
23681,23.28
21,1.41
6858,6.33
20473,1.59
13452,3.55
20184,38.3
21557,7.08
22958,0.25
12132,6.67
22813,3.21
585,0.0
54,2.67
16885,10.72
19239,7.45
22796,8.83
5926,0.93
8426,35.19
63,2.59
19994,16.67
3632,0.0
7385,11.17
7267,1.94
13596,2.23
8524,33.59
11816,12.31
24331,8.99
19791,14.86
14914,1.58
14809,0.0
19287,35.36
8140,10.94
4333,33.93
9219,19.95
21730,0.46
17438,2.53
5388,2.7
16530,5.66
17984,6.28
1694,5.69
2965,5.83
8744,17.54
14260,2.95
7681,14.8
1479,6.31
6469,0.0
15534,0.0
6271,6.49
2668,0.0
13641,5.44
20960,20.34
6140,23.5
18602,1.33
8620,0.39
7567,2.61
24125,7.03
19880,23.08
19383,44.62
14079,19.25
20768,0.15
3615,0.0
7175,0.3
12404,0.42
14646,17.72
14372,0.0
16535,25.75
17391,6.38
15005,3.46
4114,35.63
23199,4.9
21197,40.61
19911,7.4
4870,11.42
22427,8.4
1044,0.61
2775,0.0
2334,0.0
15577,6.52
937,3.15
11973,11.97
22030,0.65
19377,13.37
8519,5.22
18321,0.0
5537,0.96
17094,0.8
1980,28.74
19632,12.96
5007,3.36
11322,2.39
24083,1.14
10604,35.86
16370,11.55
17575,0.86
17290,15.26
21540,24.71
473,0.0
1382,0.0
5303,3.31
15054,8.84
23696,6.44
18348,21.4
15411,9.02
9280,14.6
4182,19.98
18659,3.44
15605,15.03
9588,0.0
15890,19.41
22063,3.39
18767,11.61
19687,0.0
7610,14.59
7046,17.94
22493,32.57
13374,0.0
20529,0.03
13746,19.82
734,2.91
22977,1.63
20623,0.63
12356,0.79
24278,4.34
241,0.0
3574,0.0
1749,23.34
7704,25.65
11495,18.94
4499,9.51
2365,1.91
4913,0.15
7595,21.53
14075,0.0
5991,16.36
18058,1.63
19865,6.86
9987,0.0
3310,26.42
16872,12.87
22627,18.2
150,3.24
7251,9.57
14641,0.0
13911,32.15
8311,12.75
292,0.0
7500,43.4
5944,4.93
15677,13.3
15972,0.1
17738,19.56
8275,12.58
24334,5.23
8877,3.7
22466,2.79
4214,27.24
13159,0.0
7450,1.92
18949,8.04
5291,3.22
10090,4.97
19178,27.46
2875,11.99
22151,0.33
23128,26.87
6543,10.37
20875,0.26
6068,8.9
23888,24.12
20743,0.1
24508,8.41
11775,1.9
4230,5.63
23593,3.02
9899,0.0
20846,5.04
1017,3.89
5239,7.73
9988,0.0
23077,8.83
19197,9.32
18974,4.36
15243,7.37
15670,3.57
12834,15.07
7058,22.35
23925,25.52
21481,16.2
10677,19.08
18294,1.44
15864,0.1
21563,23.12
8576,0.24
5887,12.32
5567,3.48
4409,0.3
14887,14.56
14151,0.0
9450,2.63
3529,34.12
18182,0.91
20791,0.32
8584,7.66
419,0.0
5937,0.66
22460,16.68
10972,22.41
16785,0.0
4787,7.99
22556,3.5
3559,2.88
18450,0.81
11286,1.15
2391,1.49
4238,15.35
15181,6.52
22390,12.42
11107,8.11
17969,13.02
16547,23.73
24381,4.38
19223,2.16
5500,0.93
14724,0.0
7357,12.78
20364,1.22
20176,22.71
13567,11.47
13136,0.0
3344,21.81
3670,19.56
10072,1.26
9379,2.29
10280,0.0
7374,4.07
3436,0.0
19916,14.94
20935,19.26
16476,27.37
12403,0.74
20577,0.21
14880,1.02
17029,8.97
271,0.0
13689,4.35
10497,22.3
6476,3.44
16082,19.02
23345,19.41
4853,0.16
19460,42.51
2319,0.0
11560,3.46
18958,14.13
13459,0.0
3563,0.0
10491,11.49
7708,8.81
20007,8.51
5049,23.05
3425,15.38
13847,20.16
24169,5.54
384,0.0
6976,22.58
18795,3.47
13674,26.32
21417,0.18
4258,26.63
8630,0.69
22295,21.0
3757,7.68
10240,1.7
16931,13.11
8047,0.0
22957,1.44
15047,0.0
17819,43.57
18116,1.83
22344,8.14
8648,13.38
12780,49.2
23529,7.35
23550,13.9
17100,3.81
17237,2.55
14513,4.1
2531,0.74
20555,19.69
23509,3.4
20624,0.08
5284,0.36
9060,0.3
6380,7.52
8492,25.58
6403,0.0
20462,0.76
7457,8.31
15643,10.12
645,9.49
21668,22.47
3905,2.11
1725,21.17
6462,4.63
22535,1.55
4622,5.11
5276,9.06
3325,11.29
10537,2.17
23246,0.0
13476,1.69
17716,6.48
15692,9.05
18569,0.0
1574,6.58
7075,7.47
4378,19.09
20625,44.45
20467,0.22
10383,11.77
18980,31.03
10093,2.97
7745,5.32
13362,0.0
24052,24.86
15739,8.76
8499,0.11
8033,1.65
23882,4.73
18489,0.0
20072,5.71
12585,33.97
10183,0.12
14824,26.74
8554,0.06
24476,5.37
1757,1.06
14115,3.02
9641,3.97
21192,3.39
14271,11.57
898,5.1
6308,0.14
14479,4.02
6684,0.67
23710,1.02
7883,25.93
19723,0.0
23776,3.71
2185,2.01
4202,38.22
4881,11.85
22031,0.46
7696,9.62
23084,18.7
3738,2.43
10766,16.69
14787,26.69
11276,23.71
2946,14.8
22735,19.87
15444,11.51
13544,10.41
4562,5.32
5307,0.85
13887,29.63
11230,15.04
2705,0.0
16970,10.47
19935,0.76
16645,20.14
13563,0.0
12653,20.53
6315,6.55
14637,0.0
20342,0.9
24098,25.33
3551,0.0
23981,1.07
2109,6.98
23385,12.61
16314,7.55
10189,4.77
1377,12.06
18060,0.54
6657,11.01
15836,7.28
4954,11.97
5068,1.4
14632,9.08
14181,10.67
14204,9.05
19402,1.65
8601,26.11
13854,47.14
22552,0.31
8926,1.9
16073,5.93
23652,4.1
8364,0.0
7490,14.31
19585,27.15
3354,33.69
1575,6.33
21495,11.95
10782,22.81
10775,12.26
20483,2.3
10612,22.94
14625,0.0
20312,0.06
22875,0.42
10369,23.23
5167,11.13
5133,21.59
23983,38.25
3221,16.88
15682,3.57
12399,0.0
18830,6.05
15568,0.0
19005,26.75
11181,0.0
12596,36.21
11798,3.21
18074,48.8
14299,0.0
10519,11.01
13433,1.25
6756,11.17
24542,11.03
6420,0.0
2768,0.0
1317,44.76
1682,4.91
3074,38.64
13913,28.57
13853,0.0
1236,0.97
11656,2.12
2999,0.23
10593,3.53
19869,44.44
11263,0.0
6716,1.05
4186,4.89
24176,18.45
5973,8.31
20664,12.93
21086,0.0
6647,8.98
10389,34.43
11139,25.24
15964,13.97
18663,0.0
1558,27.24
10992,0.0
1871,40.68
5674,12.15
11135,0.0
15046,1.1
22853,23.94
18371,23.73
12679,0.68
9487,2.26
4306,6.08
22903,5.17
13968,20.96
8041,4.69
8674,0.41
5734,8.51
10308,6.54
23452,0.05
11868,3.91
19718,0.0
18908,35.53
18722,1.23
8545,37.91
10120,0.74
1897,12.08
16147,5.05
16448,0.77
22166,13.24
1275,0.0
23862,0.32
11114,19.8
22364,23.99
4070,7.47
18571,0.0
13233,0.0
18955,31.1
12138,0.07
16789,0.0
22582,1.83
13740,8.98
24168,7.24
23896,3.49
24481,15.05
21680,20.08
3384,0.0
23065,29.35
5976,0.0
20354,0.82
22255,2.21
18220,20.69
1777,7.89
5563,14.52
17960,10.65
21815,8.17
7283,0.85
20978,31.66
19392,0.0
23291,8.69
10463,12.18
22162,0.4
1915,28.03
18635,2.45
18235,2.72
21041,39.87
21357,0.0
15266,8.05
22731,1.79
4677,18.26
21539,25.36
6766,13.86
10194,0.92
4501,7.34
5398,9.27
23823,4.59
5557,0.91
13198,0.0
17546,4.14
4132,4.48
9715,0.0
7964,6.96
14494,0.0
17879,32.05
19912,1.16
6978,11.41
2503,0.0
17786,18.99
12577,18.44
139,1.22
5271,0.53
22975,5.47
13451,0.0
21286,10.29
4729,5.34
9977,0.0
24303,35.61
19616,0.0
10277,0.57
4243,1.89
297,0.0
15748,15.83
19217,42.74
2746,0.0
6926,5.34
5719,16.62
10241,1.26
4441,4.08
18556,1.89
2209,0.81
22657,6.17
13806,41.46
19416,47.24
17287,0.6
15155,17.44
17515,0.93
3734,4.78
5960,24.28
1979,42.32
24564,0.62
16133,8.11
7843,4.41
7275,8.77
16892,0.0
11123,0.0
11720,16.67
3571,0.0
19842,10.37
23608,0.12
4444,0.0
9707,0.0
14771,1.9
11730,0.0
21151,23.36
19364,29.98
8272,33.97
24365,10.45
4064,0.47
17466,0.63
8211,7.03
24308,10.25
13710,8.59
13482,1.01
6084,0.48
12463,6.65
14265,0.0
6153,14.65
19451,28.37
10527,10.64
14162,2.81
13870,1.41
19077,6.63
3766,19.98
21472,10.07
17686,41.39
70,0.27
19803,7.22
14364,0.0
11435,18.71
15414,1.66
7032,42.62
8615,13.9
883,14.98
10000,1.44
10210,5.48
21341,12.53
23055,0.72
1889,0.83
10068,4.0
6848,5.89
23029,5.2
10781,24.21
4167,0.32
21340,13.33
11478,0.73
11830,10.48
6346,10.31
12788,14.09
13413,0.0
22404,4.86
965,17.36
11400,10.04
4019,12.22
16648,7.88
20469,0.02
16569,0.33
3257,7.05
21178,8.69
16395,7.05
16091,35.37
19664,0.0
18252,40.72
188,4.34
11974,11.73
7040,3.89
23475,0.13
17280,7.34
21965,5.96
4119,7.49
7911,4.37
13602,8.4
21224,37.86
21463,4.52
20656,4.42
15100,18.28
11038,0.0
8665,36.24
6024,11.75
22354,18.62
9391,2.34
21125,26.97
1401,15.96
12015,3.01
16108,8.22
24119,39.73
24427,5.87
20106,14.65
11087,0.0
7968,0.0
22997,42.17
11456,24.99
7759,1.9
4397,1.38
14509,0.0
13363,0.0
7169,7.1
11978,4.58
11471,18.32
5992,10.26
20057,7.71
23204,31.58
21169,0.0
4336,13.55
15945,4.56
8123,18.28
22260,26.09
10251,1.05
11312,23.06
20599,0.72
11843,7.66
24439,6.19
10696,5.11
19296,39.34
12254,3.13
23066,23.58
12284,15.65
3750,2.45
12610,17.9
2373,18.55
24519,8.22
24012,9.76
6724,6.98
16528,7.54
3555,7.39
2552,0.0
23359,17.41
17475,2.71
2057,25.81
3027,5.5
641,0.55
15673,42.17
10263,2.11
18821,0.63
4440,5.24
13047,7.37
15561,0.0
12553,38.27
9161,24.36
6347,8.93
20349,0.0
5298,13.26
22654,11.49
16685,8.2
23112,10.22
12290,3.57
5405,0.99
5026,21.54
23751,5.71
18170,1.43
5760,2.88
12133,5.04
10219,0.34
19726,16.79
22714,6.45
10858,22.73
21813,11.24
15967,8.41
22712,14.35
16411,3.75
3265,15.0
16918,22.13
12044,20.03
17030,6.86
20429,0.47
22314,0.0
15493,0.0
13366,0.0
22202,2.44
24562,1.95
23510,2.45
11224,1.16
5627,4.4
13407,1.78
13898,42.21
16500,21.51
5892,3.0
11630,5.25
16515,10.02
15452,0.88
13729,25.55
6608,40.36
2351,0.0
19251,1.0
242,0.0
19907,9.71
9710,22.3
17332,3.2
10174,4.86
9398,8.89
2646,0.0
9775,0.0
3901,8.61
8249,27.71
3507,26.25
20579,12.88
23040,26.63
11821,5.35
17976,2.12
2261,0.45
4733,0.48
11427,4.62
7631,21.67
23778,0.41
23620,0.06
5576,13.94
6208,0.6
21585,0.19
6081,4.59
7664,1.23
9350,8.87
19639,0.0
16013,7.33
14579,0.0
10033,3.54
2977,14.57
21103,16.58
16238,14.59
19245,18.92
3566,20.66
22040,4.02
12839,0.63
6554,14.03
23038,2.01
12846,14.53
12041,0.38
20414,1.31
3650,11.85
5098,21.83
23214,2.88
7628,1.97
10643,19.3
24037,3.91
18608,0.0
8263,13.46
10123,0.07
5702,1.17
22953,13.77
16871,18.62
7720,9.0
16882,16.86
17144,0.0
18330,2.02
11968,1.55
23797,5.07
20850,1.49
14563,7.67
20376,1.81
8514,25.63
8777,15.87
13529,6.01
23664,5.9
21291,36.71
23838,0.31
7865,12.94
4602,26.44
13024,47.95
3057,17.59
14942,21.15
24045,7.24
4086,2.28
11596,4.51
15177,0.39
14121,16.46
2921,24.65
6307,0.29
13005,5.51
20660,0.22
16754,12.46
4015,1.93
15396,10.22
23342,2.04
21235,21.82
10303,0.61
11778,0.17
6443,0.0
5282,1.24
20541,0.3
23233,0.0
24575,1.55
1285,0.0
2127,1.23
11026,0.0
24254,9.28
1663,23.19
4893,12.37
8451,14.67
20069,6.72
7236,11.92
2035,25.07
13189,0.0
6410,3.31
5384,12.61
21583,4.65
6638,2.87
12710,6.34
24174,32.12
10606,10.15
610,26.15
7778,14.25
11134,0.0
17569,4.83
10290,0.37
10785,13.11
3513,0.0
5665,2.73
19126,2.99
21079,13.56
2652,10.95
10082,1.15
17727,7.96
19452,16.32
20418,0.46
12189,10.62
18871,34.13
4830,27.36
11488,3.8
23321,23.99
21336,29.85
21228,13.71
941,34.38
17662,40.61
15778,4.42
19738,19.98
19998,8.25
14013,14.12
3714,0.0
16456,11.87
16190,19.21
6454,0.0
3476,0.0
12599,18.8
18367,0.67
1473,26.6
6553,0.0
6296,0.27
6506,12.75
19999,6.38
8929,0.31
18505,15.98
4747,21.79
22924,0.0
11951,9.93
13753,24.49
17587,0.81
14627,0.0
2785,0.0
7364,2.07
21171,39.09
13659,2.83
23052,6.46
21560,0.41
14909,24.03
3011,40.55
3250,41.49
22406,1.89
16635,10.61
14979,18.84
12327,0.0
24491,1.4
8679,13.44
1783,23.35
4241,5.63
17101,2.86
14295,2.75
20778,1.56
20199,14.11
5006,3.66
6591,14.78
10833,23.03
21691,18.5
3639,0.0
13117,45.56
10791,24.88
10078,6.3
21911,0.74
11175,20.65
8289,9.2
21763,0.47
10472,23.85
19175,3.84
11955,2.69
19760,13.52
8864,4.97
12789,9.82
6447,7.17
20187,13.87
10668,18.06
5324,13.09
13655,23.06
103,4.75
16710,6.32
6328,2.33
7191,8.15
23904,7.71
16911,2.83
8004,21.77
19134,0.69
9705,0.0
23556,3.36
15039,21.96
10305,7.24
23225,4.96
21397,19.44
1516,3.72
20862,2.02
10986,13.85
6954,17.57
23127,45.27
16210,31.39
2720,0.0
21767,17.2
15619,12.05
5093,0.86
23843,16.64
5072,27.42
9111,7.57
10214,2.11
13180,0.0
13748,8.57
2903,0.37
13231,0.0
23640,3.53
18001,0.62
11031,22.63
1784,19.33
12515,1.82
21708,0.23
24570,5.88
12778,0.69
13597,0.78
21221,2.02
17102,2.48
17482,6.69
2138,3.37
2399,5.6
14402,0.0
5174,1.29
9894,0.0
12387,0.0
13220,0.0
15647,0.54
17122,13.97
23642,2.58
19665,0.0
5453,0.9
12126,0.11
3131,33.08
20325,0.04
10014,1.02
9447,7.52
22514,2.27
11223,4.43
15842,20.1
20011,4.04
19806,0.0
10743,0.37
19529,0.0
17139,3.32
9178,3.6
10178,2.39
24238,32.56
22585,1.08
20680,3.9
3073,0.17
24096,41.49
3972,11.2
18695,2.14
15170,6.1
17956,0.0
6304,5.34
10770,0.82
722,2.14
1335,0.0
5468,11.23
5890,8.61
1741,6.37
11080,13.57
8394,10.43
13787,2.71
12770,42.94
15701,12.53
11250,0.29
21620,0.95
21602,14.17
15044,3.06
3371,13.94
4835,3.08
916,0.49
6600,23.31
21555,9.87
18037,0.17
22459,19.16
18046,1.44
21548,0.61
17114,2.61
17298,2.2
14349,0.0
41,1.5
14183,7.58
20452,0.63
20353,0.97
15918,8.63
6592,11.19
17372,0.45
980,4.8
18243,26.58
5626,9.3
21963,11.5
14390,0.0
22197,1.33
3413,15.87
3980,0.32
4504,1.02
17426,1.07
22107,12.11
3282,3.46
14546,0.0
11098,0.0
15449,2.14
18267,4.01
5782,8.73
19777,30.3
