,sex,age,generation,incomelevel,depression,alcohol
6442,1,3,4,1,3.152221,3.194417
7307,0,0,2,0,4.41477,1.403921
20400,1,4,0,0,3.585183,1.182338
7646,1,2,0,2,2.783439,2.014391
16907,0,5,5,0,2.923721,2.220577
14377,0,0,2,2,2.813845,2.188783
11936,0,0,4,2,3.355397,0.74257
19282,0,3,3,2,2.818218,2.667951
10828,0,4,5,0,3.104944,0.563486
16673,1,0,4,0,3.54791,0.470782
19104,1,1,2,2,2.888669,2.670167
14986,0,2,0,0,2.276089,1.98779
9713,0,3,4,0,4.34665,1.885675
14806,0,5,1,0,2.236951,1.835781
1319,1,4,5,0,4.857927,1.490525
8584,1,4,0,2,2.773385,1.730807
4992,0,1,2,0,2.795575,2.092609
10600,0,2,0,2,2.555994,1.441276
7496,0,2,0,2,2.765139,2.008119
9496,1,3,3,0,3.36087,1.210316
15686,1,4,5,0,3.653271,0.708451
15476,0,1,2,0,2.772486,1.952747
19263,1,0,4,2,2.819414,2.741358
13636,1,2,2,0,3.9871,1.77714
2753,0,2,0,1,2.755676,1.64789
9723,0,0,4,0,4.357451,1.894388
14083,1,1,2,0,3.448564,0.679011
11833,1,1,4,0,3.628451,1.378886
14963,0,5,5,0,2.274279,1.971036
10264,0,0,2,0,3.498997,0.447723
12253,0,0,4,0,3.328033,1.103618
9577,0,1,0,0,4.179122,1.7197
16976,0,4,5,2,3.69658,1.672798
15886,1,5,1,2,2.372942,2.039545
16356,0,0,4,0,2.951102,0.852625
9279,1,2,0,0,3.590585,1.16189
13062,0,3,3,2,2.587327,1.825525
3297,1,0,4,2,3.408068,2.706707
14707,1,4,5,1,2.722645,0.919515
14493,1,2,0,2,2.879062,2.235735
9793,0,4,5,0,4.34969,2.115312
3981,1,1,2,0,4.354149,2.363795
7675,0,1,4,2,2.786203,2.040247
2840,1,4,5,1,2.839583,1.738945
3488,0,4,5,2,2.665233,1.772167
6034,0,3,3,0,3.277973,1.772537
19041,0,2,0,2,2.917409,2.497426
13096,1,3,4,0,4.119896,0.775719
14129,1,1,2,2,2.662905,1.323626
13173,1,2,0,0,4.14939,0.81184
19650,1,2,0,0,4.24282,1.58265
13605,0,2,0,0,4.079556,1.548077
9982,1,0,2,0,4.229199,0.54849
4863,0,4,5,0,3.053087,1.941991
11027,0,0,4,2,3.528115,3.603549
7997,0,0,4,0,3.934021,2.012938
6114,0,1,2,2,2.890751,1.920328
16455,1,3,3,0,2.896495,0.860863
9029,1,5,1,2,4.007554,1.963466
10123,1,5,5,0,4.028824,0.512261
9434,0,2,0,0,3.402373,1.191376
8603,1,0,4,2,2.770682,1.741054
309,1,3,4,0,2.564,2.086392
16127,1,2,2,2,2.343899,1.698824
16292,1,0,4,2,2.596686,2.027911
6994,0,0,2,0,5.380097,2.828231
11786,0,4,5,0,3.683434,1.391301
12682,0,2,0,2,2.688769,1.689639
8816,1,0,4,2,3.438977,2.755606
6228,1,5,5,2,2.958563,1.824945
5668,0,1,2,0,2.757636,2.035478
13281,1,1,2,0,4.042501,0.721191
2729,0,3,4,1,2.725553,1.57284
3714,1,2,0,0,4.131973,1.531818
1338,1,3,3,0,4.83422,1.497867
2259,1,0,4,0,2.733735,1.582422
1619,0,5,5,0,3.290207,1.954838
7393,1,0,4,0,4.305071,1.483707
11931,1,1,2,2,3.370651,0.740797
15965,0,1,2,2,2.351199,1.857539
17226,0,4,5,0,3.669752,0.818741
9462,0,1,2,0,3.367176,1.205389
17044,1,4,5,2,3.760944,1.574012
3977,0,3,4,0,4.367678,2.318594
3457,0,2,0,2,2.725205,1.777034
8233,0,5,5,0,4.367724,1.100345
10876,0,4,0,0,3.168773,0.569262
7739,1,4,5,0,3.938162,2.144217
1684,0,5,5,0,3.262611,1.855808
12227,1,0,4,0,3.348204,1.087633
4960,0,3,3,0,2.836804,2.051808
14048,1,0,4,0,3.646711,1.427152
1271,1,4,5,0,4.920486,1.460324
882,0,0,2,2,2.616297,2.152968
11997,0,0,4,2,3.20457,0.802505
10722,0,0,2,0,3.01007,0.566897
12874,0,1,2,2,2.766796,1.718196
7299,1,2,0,0,4.41477,1.403921
5415,1,1,2,0,3.27735,1.111439
4862,1,1,2,0,3.053087,1.941991
20489,0,4,5,1,2.956909,2.408979
13331,0,2,2,0,4.035657,0.726827
12123,0,2,0,0,3.402344,1.053937
11689,0,4,5,0,3.930376,1.44319
9712,0,5,5,0,4.34665,1.885675
3407,1,4,5,2,2.788651,1.848767
15820,0,1,4,0,3.48023,0.733125
11094,1,1,0,1,3.269642,1.031945
13839,0,3,4,0,3.948518,1.695924
3508,1,2,0,2,2.625163,1.772424
6613,1,5,5,1,3.026992,2.738557
4929,0,3,4,0,2.895932,2.003226
14261,1,4,5,2,2.654011,1.394363
101,1,0,2,2,2.195285,1.654338
3565,0,4,5,2,2.551664,1.83755
789,1,3,3,2,3.654178,1.82308
19023,1,1,0,2,2.919812,2.469876
19216,1,4,5,2,2.828583,2.869888
15202,0,3,4,0,4.663462,1.257797
917,0,1,2,2,2.642468,2.095883
14280,0,1,2,2,2.6524,1.402402
8799,0,5,5,2,3.480905,2.787891
17642,0,3,4,2,3.856546,1.728013
525,1,3,4,2,3.588855,2.116047
20656,1,5,5,1,2.882817,1.951835
19176,1,1,2,2,2.857855,2.787052
3098,0,0,2,2,3.553949,2.481157
6639,1,0,4,1,3.025158,2.700236
4058,0,0,4,0,4.258413,2.610887
1148,1,5,1,0,4.783948,1.488673
4123,1,1,2,0,4.080212,2.508826
10371,0,1,2,0,3.393027,0.453432
13957,0,5,5,0,3.659367,1.42803
5293,0,0,4,2,3.333781,1.724807
8221,0,5,5,0,4.375195,1.086132
9440,0,5,5,0,3.402373,1.191376
14142,1,4,5,2,2.666104,1.326683
2270,0,5,5,0,2.73648,1.588849
13615,1,4,5,0,4.039094,1.625692
10712,0,0,2,0,3.032029,0.564779
11829,1,5,5,0,3.628451,1.378886
851,0,5,1,2,2.612934,2.166415
2512,0,5,1,0,3.715983,1.470558
8683,1,4,5,2,3.353594,3.259755
7541,0,5,1,2,2.757046,1.893981
5313,0,2,2,2,3.322598,1.730818
7156,1,2,2,0,4.916404,2.776273
11049,0,4,0,2,3.520886,3.583238
17425,1,4,5,0,3.454534,0.904203
18274,0,3,3,0,3.784536,1.385584
15335,0,0,4,0,4.622827,1.282311
17536,0,2,0,1,3.513484,1.065066
17383,0,2,0,0,3.362961,0.846888
16765,0,0,4,0,3.417503,0.474361
7928,1,5,5,0,3.929604,2.037797
13081,1,0,2,0,4.074103,0.764667
20225,0,3,4,0,3.341016,1.003141
1943,1,2,0,0,4.279972,0.736535
12177,1,4,5,0,3.392075,1.057526
9645,1,2,0,0,4.265165,1.832005
3501,0,2,0,2,2.643532,1.771984
13533,0,1,2,0,4.123757,1.447156
9429,1,3,4,0,3.42279,1.18587
441,1,3,3,0,2.541514,2.107696
7890,0,0,4,0,3.916444,1.991043
2689,1,2,2,0,4.110472,1.452881
7335,0,5,5,0,4.302944,1.424034
19952,0,1,2,0,4.720716,2.031176
14970,1,5,5,0,2.27436,1.977688
17271,1,1,2,0,3.563349,0.825072
10762,0,2,0,0,3.016933,0.566648
10332,1,0,4,0,3.418576,0.45059
16965,0,4,5,2,3.70284,1.702054
7277,1,2,0,0,4.43857,1.391317
7835,0,0,2,0,3.804899,2.169942
4433,0,5,5,2,2.365835,1.653701
2536,0,5,1,0,3.786139,1.481386
2533,1,0,2,0,3.786139,1.481386
20081,0,2,0,0,4.76595,2.005749
15224,0,1,2,0,4.680431,1.278205
2652,1,3,3,0,4.101865,1.444568
7637,1,0,4,2,2.78403,1.93751
6937,0,0,2,0,5.504764,2.489465
18669,0,1,0,0,3.455137,1.53551
18871,0,2,2,0,3.347788,1.733777
2634,1,1,2,0,4.091096,1.446052
12379,1,2,0,2,3.658729,1.293717
1114,1,2,0,0,4.671933,1.392997
7894,1,2,0,0,3.931693,1.968473
11359,0,5,5,0,3.564094,0.673595
9318,0,5,1,0,3.574877,1.161527
12501,1,4,5,2,3.625917,1.214218
18633,1,5,1,0,3.433301,1.605973
13325,0,3,3,0,4.036617,0.72447
14064,0,5,5,0,3.681866,1.424897
1958,0,0,4,0,4.251721,0.73564
20672,1,3,3,1,2.884324,1.933014
13830,1,1,2,0,3.948518,1.695924
4556,1,4,5,2,2.770426,1.404308
3631,1,5,1,0,4.097314,1.51866
568,0,4,5,2,3.62656,2.268023
18701,1,0,2,0,3.452817,1.524007
10125,1,2,2,0,4.028824,0.512261
7969,1,0,4,0,3.92806,2.062087
9635,1,4,5,0,4.244814,1.817444
9825,1,4,0,0,4.328853,2.13032
13327,1,5,5,0,4.035657,0.726827
5562,1,2,0,0,2.914712,1.886854
11777,0,5,5,0,3.705709,1.396086
4654,1,4,5,2,2.816173,1.424281
17948,1,1,2,0,4.553656,1.688376
1370,0,4,0,0,4.759686,1.506864
7599,1,4,5,2,2.782174,1.868278
3387,1,2,0,2,2.792333,1.864116
7046,1,2,0,0,5.103527,2.869444
9975,0,2,0,0,4.228286,0.548768
9099,0,4,0,2,4.244611,2.045249
8493,0,0,4,2,2.801358,1.677781
17836,1,5,1,0,4.65194,2.057752
18790,1,3,4,0,3.344868,1.615584
9744,0,0,4,0,4.368399,1.916862
6410,0,0,2,1,3.165224,3.213592
364,0,3,4,0,2.575052,2.087524
7921,1,0,4,0,3.931454,2.004104
5071,1,2,0,2,4.102805,1.566299
15321,0,2,2,0,4.675021,1.287392
3270,1,4,5,2,3.497159,2.708814
18111,1,1,2,0,4.166359,1.451969
16300,1,1,4,2,2.591891,2.029474
12841,1,3,4,2,2.7925,1.695729
559,0,1,2,2,3.615924,2.266897
923,0,5,1,2,2.650069,2.07705
3148,0,3,4,2,4.034842,2.670994
2957,1,4,0,1,2.838261,1.758207
2144,1,3,4,0,2.715281,1.545752
4513,0,4,0,2,2.198192,1.759881
3348,0,1,0,2,2.769279,1.874531
17094,0,0,4,2,3.725575,1.630654
401,0,5,5,0,2.568836,2.100656
760,0,2,2,2,3.648385,1.828883
8423,0,4,5,2,2.799277,1.646062
19712,1,4,5,0,4.10606,1.701301
6907,1,3,3,2,3.176639,1.090014
10416,0,5,5,0,3.455801,0.46722
19579,1,5,1,0,4.241936,1.48611
19144,1,4,5,2,2.881919,2.708463
15056,1,0,4,0,2.2738,2.02574
5525,0,1,0,0,2.946446,1.869898
16629,1,0,2,0,3.894925,0.491085
13086,1,5,1,0,4.119896,0.775719
408,1,2,0,0,2.560037,2.10269
6093,0,4,5,2,2.878598,1.945942
16368,1,0,4,0,2.945765,0.851308
11650,1,3,4,0,4.032234,1.43547
11350,1,1,2,0,3.564094,0.673595
11436,0,1,4,0,3.558861,0.682707
3155,0,4,5,2,4.097776,2.700238
10853,0,2,2,0,3.129768,0.56616
8142,0,3,4,0,4.189615,1.074382
724,0,4,5,2,3.64756,1.883428
17934,1,2,0,0,4.551847,1.684414
8879,0,2,2,2,3.305923,2.707824
3936,0,1,0,0,4.3947,2.241898
7832,0,4,5,0,3.804899,2.169942
15378,0,4,5,0,2.832339,2.113811
6578,1,4,5,1,3.032828,2.801696
4155,0,5,5,0,4.019166,2.455431
3905,1,3,3,0,3.926503,1.599727
3215,0,4,5,2,4.090664,2.687807
11887,1,3,3,0,3.615115,1.363452
4615,1,5,1,2,2.792654,1.415829
11348,1,4,5,0,3.558908,0.673556
13869,0,2,0,0,3.738417,1.669055
16427,0,2,0,0,2.910089,0.857044
14264,1,5,5,2,2.654011,1.394363
11651,1,4,5,0,4.020713,1.435496
13309,0,5,5,0,4.039477,0.723056
16739,0,2,2,0,3.417825,0.471783
18562,1,0,4,2,3.09972,0.868795
7745,0,2,0,0,3.938162,2.144217
2354,1,3,4,2,4.023467,4.889664
17217,0,0,2,0,3.724554,0.819173
3953,0,5,1,0,4.38849,2.265665
3263,0,4,5,2,3.588454,2.706941
5046,0,1,4,0,2.778406,2.092207
4192,1,3,3,0,4.024264,2.442651
6374,1,4,5,1,3.143844,3.224773
14352,1,2,5,2,2.773502,2.160688
17971,1,1,2,0,4.553118,1.716299
13547,0,2,0,0,4.125419,1.447662
18097,0,0,4,0,4.50042,1.659861
6530,1,2,0,1,3.058823,2.920276
17470,1,3,3,0,3.480882,0.900545
9626,0,4,5,0,4.231725,1.801893
17326,1,3,4,0,3.448446,0.835681
2991,1,3,3,1,2.837371,1.766266
10304,1,4,5,0,3.449578,0.450155
3541,0,5,5,2,2.57455,1.813887
970,1,5,5,2,2.698772,1.932295
12659,0,1,0,2,2.656295,1.737171
1762,1,4,5,2,2.540409,2.182981
4047,0,4,5,0,4.271243,2.607819
2338,1,1,0,2,3.998476,4.795118
4393,0,5,5,2,2.425944,1.602937
1691,1,4,1,2,2.60115,2.116246
20639,1,2,2,1,2.884506,1.971242
15113,0,5,1,0,4.716369,1.168727
1495,1,2,0,0,3.505552,1.878918
12586,0,0,4,2,3.527032,1.288766
10625,0,1,4,2,2.557727,1.450941
9862,1,2,5,0,4.011663,0.547416
15382,0,5,1,0,2.832339,2.113811
12763,1,4,5,2,2.756713,1.706542
15534,0,0,4,0,2.757174,1.809716
3174,1,4,5,2,4.110734,2.705432
11178,1,2,0,1,3.235275,1.022783
16579,1,1,2,0,3.982002,0.485167
8293,0,5,5,0,4.291949,1.135864
14721,0,5,5,1,2.716396,0.903034
17019,1,0,4,2,3.724658,1.598237
1108,0,2,5,0,4.621187,1.35291
18946,0,3,3,2,3.742349,0.775118
3140,1,1,2,2,4.034842,2.670994
3995,0,0,2,0,4.336719,2.432906
8660,1,4,5,2,3.303338,3.312988
4959,0,1,2,0,2.836804,2.051808
4271,0,0,2,2,2.316248,1.480987
2129,0,5,1,0,2.720224,1.539493
9837,1,1,4,0,4.317934,2.12911
11426,0,3,3,0,3.547218,0.683594
12657,0,5,1,2,2.656295,1.737171
1363,1,3,3,0,4.79008,1.504314
19192,1,4,5,2,2.846388,2.824629
9526,1,1,4,0,3.361046,1.224274
13127,0,2,0,0,4.204405,0.800726
12740,1,2,0,2,2.738326,1.689276
13161,1,1,2,0,4.175035,0.810089
15370,0,3,4,0,2.823392,2.108158
18908,0,2,2,2,3.77003,0.770705
11476,0,0,4,0,3.685693,4.480427
17779,1,4,1,0,4.691271,1.823355
18748,1,4,5,0,3.380885,1.569753
7568,0,2,0,2,2.771796,1.848883
16004,0,3,4,2,2.346814,1.805089
1957,1,0,4,0,4.251721,0.73564
18135,1,0,2,0,4.103192,1.446592
20608,0,1,2,1,2.887711,2.040843
9981,1,2,0,0,4.229199,0.54849
12427,1,1,2,2,3.68872,1.238369
11512,0,2,0,0,3.549109,4.432855
9120,0,5,5,0,2.87494,2.281156
18055,1,1,4,0,4.533727,1.808595
1183,0,3,4,0,4.810794,1.519423
3113,1,5,1,2,3.746093,2.564113
4004,1,2,0,0,4.318484,2.507668
9636,0,1,2,0,4.244814,1.817444
6164,0,4,5,2,2.910579,1.880847
17145,0,1,4,2,3.700294,1.649823
16047,0,4,5,2,2.334845,1.748436
16294,0,0,4,2,2.596686,2.027911
3233,1,5,5,2,3.895578,2.696485
16967,0,3,4,2,3.70284,1.702054
9148,1,1,2,0,2.813205,2.243461
7326,0,2,0,0,4.352313,1.415662
8395,1,5,1,2,2.756764,1.638425
15088,1,4,1,0,4.7484,1.162573
18753,0,1,2,0,3.380885,1.569753
15362,1,2,0,0,2.823392,2.108158
16636,1,2,0,0,3.836638,0.488818
15153,0,0,2,0,4.679851,1.187652
14241,0,1,2,2,2.669106,1.358762
7112,0,1,2,0,4.997501,2.839515
19681,0,1,2,0,4.222042,1.621381
5756,0,5,5,0,2.695241,2.133916
5189,0,4,5,2,3.559469,1.657634
9574,1,0,2,0,4.179122,1.7197
16065,1,4,5,2,2.331447,1.725279
18096,0,1,4,0,4.50042,1.659861
8161,0,5,5,0,4.269788,1.077283
16117,1,0,4,2,2.340368,1.703686
7104,1,3,3,0,5.01573,2.847781
16935,1,2,2,0,2.879148,2.233922
3029,1,5,1,2,3.534532,2.416659
4935,0,2,0,0,2.875833,2.020115
4692,0,1,2,2,2.839734,1.427217
9782,1,5,5,0,4.35549,2.066202
12567,0,3,3,2,3.549122,1.28026
19159,0,4,5,2,2.878487,2.724895
16540,1,2,0,0,3.981979,0.480994
11938,0,3,4,2,3.355397,0.74257
9616,0,5,1,0,4.224017,1.784501
18549,1,2,2,2,3.10254,0.866558
20641,1,1,4,1,2.884506,1.971242
17234,1,1,0,0,3.631979,0.818897
7747,0,0,2,0,3.938162,2.144217
20634,0,2,2,1,2.884706,1.99048
10032,0,5,5,0,4.180606,0.542487
11220,1,1,0,0,3.529734,0.666955
817,1,4,5,2,2.631101,2.164656
3948,0,4,5,0,4.38849,2.265665
15954,0,0,2,2,2.351155,1.874463
2242,1,2,0,0,2.729436,1.576808
10961,0,2,0,2,3.458693,2.358027
7854,0,4,5,0,3.810194,2.141658
14739,0,3,4,1,2.711847,0.884323
10926,1,3,2,2,3.423123,2.620292
18189,1,0,4,0,3.957172,1.436158
6317,0,0,4,2,2.961697,1.785087
8362,0,2,0,2,2.748236,1.628591
8690,0,3,4,2,3.353594,3.259755
20415,0,5,1,1,2.952192,2.292711
15157,1,4,5,0,4.671298,1.199356
16508,1,4,0,0,2.885492,0.858818
18066,1,2,2,0,4.524133,1.770598
9377,0,1,2,0,3.494552,1.17961
15760,0,2,2,0,3.49216,0.734531
2053,1,1,4,0,3.957653,0.743792
10450,1,1,4,0,3.454904,0.466905
15450,0,5,1,0,2.785314,2.011272
10532,0,0,4,2,2.557785,1.364231
17440,0,5,5,0,3.46059,0.903373
7974,1,3,3,0,3.92806,2.062087
19197,0,2,0,2,2.846388,2.824629
5494,0,0,4,0,3.314551,1.112195
1335,0,5,5,0,4.83422,1.497867
13297,0,5,5,0,4.038992,0.721772
17056,1,0,4,2,3.767504,1.568058
17327,0,3,4,0,3.448446,0.835681
9938,0,2,0,0,4.190588,0.547629
8663,0,1,0,2,3.303338,3.312988
18951,1,2,2,2,3.7342,0.776235
11837,0,4,0,0,3.628451,1.378886
905,1,0,2,2,2.630749,2.116879
7596,1,5,5,2,2.782174,1.868278
18195,0,3,4,0,3.957172,1.436158
3354,1,2,0,2,2.77757,1.873761
15300,1,0,4,0,4.7539,1.294469
3786,1,2,0,0,4.011867,1.570141
13406,1,3,2,0,4.150928,1.661746
12228,1,1,2,0,3.348204,1.087633
10704,1,4,5,0,3.032029,0.564779
11752,0,5,5,0,3.748774,1.40595
8151,0,2,0,0,4.235863,1.076459
4512,0,1,4,2,2.198192,1.759881
6086,1,4,5,2,2.878598,1.945942
2739,0,2,0,1,2.745329,1.62603
4022,0,2,0,0,4.299501,2.569807
19730,0,0,4,0,4.085993,1.727773
5929,1,4,5,0,3.334813,1.778207
10901,0,2,2,0,3.227353,0.573932
15962,0,5,5,2,2.351199,1.857539
19444,0,0,4,1,4.13143,4.955689
6375,0,0,2,1,3.143844,3.224773
10186,1,1,0,0,3.715023,0.454951
592,0,4,5,2,3.643306,2.267221
4586,0,2,0,2,2.773763,1.407366
20166,0,2,5,0,3.298194,1.026206
1931,1,2,0,0,4.299122,0.737993
10665,0,2,0,0,3.064858,0.557967
17337,0,0,4,0,3.422318,0.836221
6523,0,5,5,1,3.066272,2.963208
20556,1,1,2,1,2.934647,2.311335
5864,0,5,1,0,3.521807,1.69876
1175,1,2,0,0,4.810794,1.519423
9289,0,5,1,0,3.587726,1.16029
2616,0,1,2,0,4.033786,1.457719
4256,1,0,2,2,2.304626,1.461915
10920,0,5,1,2,3.423123,2.620292
8956,1,2,0,2,3.8079,1.867695
17930,1,3,4,0,4.552223,1.683102
7632,1,5,5,2,2.78403,1.93751
16988,0,2,0,2,3.694011,1.645022
17090,1,1,2,2,3.725575,1.630654
4820,1,1,4,2,2.895363,1.457502
8897,1,4,0,2,3.265867,2.683841
4564,0,3,4,2,2.770426,1.404308
16243,0,5,5,2,2.631312,1.990449
7465,1,4,1,2,2.784808,2.067237
10324,0,0,4,0,3.435921,0.450356
15665,0,0,4,0,3.716088,0.714718
16545,1,3,4,0,3.981979,0.480994
9588,0,4,5,0,4.194804,1.743069
19598,0,0,2,0,4.237369,1.506031
13843,1,0,2,0,3.884254,1.686652
2121,1,2,0,0,2.720224,1.539493
8296,0,2,2,0,4.291949,1.135864
18068,1,0,4,0,4.524133,1.770598
16001,0,1,2,2,2.346814,1.805089
3666,1,5,1,0,4.117476,1.502866
18710,1,1,2,0,3.436279,1.533172
17641,1,3,4,2,3.856546,1.728013
4002,1,5,1,0,4.318484,2.507668
9511,0,2,2,0,3.361724,1.213379
15216,1,5,5,0,4.680431,1.278205
1646,1,3,3,0,3.278564,1.940299
14307,0,4,0,2,2.655422,1.406554
19841,1,2,2,0,4.124435,1.914363
12106,0,2,0,0,3.405387,1.050686
5025,0,0,4,0,2.782145,2.096025
9523,0,0,4,0,3.361856,1.218249
5158,1,0,4,2,3.725637,1.638498
12690,1,1,0,2,2.701521,1.675261
14479,1,0,4,2,2.867884,2.225935
18027,1,3,3,0,4.554698,1.855075
8950,0,1,0,2,3.770148,1.847594
18730,0,3,4,0,3.415368,1.545431
9800,1,0,4,0,4.344662,2.133863
11365,0,4,5,0,3.562302,0.674844
1781,0,1,2,2,2.541498,2.172171
7349,1,0,4,0,4.256865,1.433206
8200,0,5,5,0,4.364038,1.078711
16106,0,5,5,2,2.335909,1.708826
15687,0,1,2,0,3.653271,0.708451
804,1,4,1,2,2.642647,2.155621
20,0,4,5,2,2.145263,1.703585
14625,0,0,2,1,2.930071,1.056192
3388,0,4,5,2,2.792333,1.864116
6825,0,4,5,2,3.162425,1.045809
11459,1,0,4,0,3.582742,0.681029
9143,0,1,2,0,2.834078,2.257506
3650,0,0,2,0,4.105661,1.510788
18977,1,0,2,2,2.9136,2.348821
9312,1,5,1,0,3.58302,1.159994
9275,1,3,4,0,3.590929,1.165285
3538,1,3,3,2,2.590202,1.795127
19417,1,0,4,1,4.166986,4.988823
3417,1,3,4,2,2.788651,1.848767
11849,0,1,4,0,3.623865,1.375825
18666,1,0,2,0,3.455137,1.53551
6758,1,4,0,0,3.95317,4.99375
3839,0,2,0,0,3.932311,1.58323
5229,0,3,3,2,3.436416,1.68297
18589,0,4,0,2,3.092496,0.877508
18451,1,5,5,2,3.109344,0.924777
6839,1,1,2,2,3.161844,1.046009
20674,0,4,0,1,2.884324,1.933014
7306,0,1,2,0,4.41477,1.403921
3853,0,4,5,0,3.918091,1.586395
1087,0,1,4,2,2.740289,1.981193
14674,0,0,2,1,2.7643,0.967727
13426,0,2,0,0,4.170798,1.683077
20094,0,4,5,0,4.761551,1.998437
10749,0,4,5,0,2.999525,0.568818
13319,0,2,2,0,4.036617,0.72447
14668,1,5,1,1,2.7643,0.967727
1622,0,1,2,0,3.290207,1.954838
18249,0,0,4,0,3.826025,1.40029
9613,0,2,0,0,4.224017,1.784501
5395,0,2,0,0,3.296471,1.094935
9196,1,0,4,0,2.756551,2.175251
746,1,2,2,2,3.647499,1.833472
8965,1,3,4,2,3.8079,1.867695
14406,1,4,5,2,2.828255,2.195954
7686,0,0,4,2,2.787449,2.047773
11354,1,4,5,0,3.564094,0.673595
5235,1,0,4,2,3.401267,1.695704
20128,1,0,4,0,4.772422,2.005814
17909,1,4,5,0,4.555148,1.684808
17687,0,2,0,2,3.927429,1.746651
14980,1,2,0,0,2.276089,1.98779
17560,0,2,0,2,3.683105,1.676253
18458,0,4,5,2,3.109344,0.924777
11712,0,2,0,0,3.857618,1.445018
4906,0,1,2,0,2.942722,1.949005
1894,0,0,2,0,4.313476,0.740434
10830,0,2,0,0,3.104944,0.563486
1678,0,1,4,0,3.264032,1.883372
18024,0,1,2,0,4.554698,1.855075
19818,1,4,0,0,4.125825,1.918905
1174,1,0,2,0,4.810794,1.519423
5712,0,2,0,0,2.717684,2.120999
372,1,4,5,0,2.574414,2.094256
14933,1,4,5,0,2.29521,1.949899
18218,0,3,4,0,3.904418,1.430229
3389,1,1,0,2,2.792333,1.864116
8648,1,0,2,2,3.279665,3.33331
18314,0,2,2,0,3.731711,1.3792
5209,1,2,0,2,3.474393,1.671258
3116,1,1,2,2,3.746093,2.564113
2615,0,5,5,0,4.033786,1.457719
19233,1,3,3,2,2.824549,2.864038
1365,1,2,2,0,4.759686,1.506864
11035,1,0,4,2,3.525116,3.598258
2631,1,5,5,0,4.091096,1.446052
5741,1,4,0,0,2.701576,2.135204
15054,1,5,5,0,2.2738,2.02574
14251,1,2,0,2,2.661105,1.378073
11534,1,3,3,0,3.509444,4.479028
8187,0,1,2,0,4.338623,1.078191
8984,0,0,2,2,3.878717,1.902588
5559,0,1,2,0,2.929564,1.884835
7669,1,4,0,2,2.786203,2.040247
19990,1,3,4,0,4.774031,2.043577
4025,0,3,4,0,4.299501,2.569807
12579,0,3,3,2,3.537207,1.284562
19253,1,4,0,2,2.820571,2.799165
20494,0,3,4,1,2.956909,2.408979
6984,0,5,1,0,5.419043,2.786062
13637,1,1,2,0,3.9871,1.77714
7051,0,0,4,0,5.103527,2.869444
12214,1,5,5,0,3.36346,1.074834
13014,0,4,5,2,2.58424,1.762011
16078,1,2,2,2,2.331149,1.719628
9183,0,5,5,0,2.761039,2.187616
15851,1,2,0,2,2.370086,2.037609
19758,1,1,2,0,4.108739,1.852339
18237,0,0,4,0,3.852081,1.41197
16758,1,4,0,0,3.417503,0.474361
79,0,4,5,2,2.17953,1.668865
11794,1,5,5,0,3.662968,1.387289
19464,0,2,2,1,4.090187,4.826954
3873,1,1,4,0,3.913974,1.59254
18828,1,5,5,0,3.333834,1.689327
2872,0,5,5,1,2.852725,1.750191
8011,0,3,3,0,3.940119,1.974528
14994,1,5,5,0,2.279985,1.998884
4161,1,2,2,0,4.019435,2.450119
11428,0,2,2,0,3.547218,0.683594
15292,0,3,3,0,4.774924,1.296311
8203,0,3,4,0,4.364038,1.078711
14897,1,5,1,0,2.32588,1.910661
17577,1,2,0,2,3.786442,1.707357
411,0,2,0,0,2.560037,2.10269
3985,0,2,0,0,4.354149,2.363795
19036,1,1,2,2,2.917409,2.497426
8335,1,3,3,0,4.231759,1.131753
6713,1,3,3,0,4.154931,4.9616
2866,1,1,2,1,2.852725,1.750191
5123,0,4,5,2,3.913582,1.615054
2880,0,1,2,1,2.855411,1.752975
4377,1,0,4,2,2.420838,1.6076
19913,0,2,0,0,4.650869,2.042931
2647,0,4,5,0,4.101865,1.444568
3986,0,1,2,0,4.354149,2.363795
17092,1,0,4,2,3.725575,1.630654
11625,0,0,2,0,4.044123,1.435736
1153,0,2,0,0,4.783948,1.488673
8530,0,4,5,2,2.782291,1.70743
12520,0,3,4,2,3.609756,1.222068
5258,0,2,2,2,3.35815,1.713641
11895,1,1,2,2,3.41267,0.737572
16404,0,1,2,0,2.929147,0.851636
20133,0,5,5,0,4.772422,2.005814
16297,1,4,0,2,2.591891,2.029474
4888,1,3,4,0,2.992715,1.913563
3994,1,0,2,0,4.336719,2.432906
1341,1,2,2,0,4.813622,1.501284
18560,1,2,2,2,3.09972,0.868795
17343,1,1,2,0,3.395532,0.836631
12517,0,1,2,2,3.609756,1.222068
12247,1,2,2,0,3.328033,1.103618
12637,0,2,2,2,3.486806,1.301878
18610,1,0,4,2,3.085864,0.892095
11048,0,2,2,2,3.520886,3.583238
10356,1,0,4,0,3.392412,0.451417
11107,0,4,5,1,3.271182,1.030464
14105,1,1,2,2,2.659093,1.317554
933,1,3,4,2,2.650069,2.07705
728,1,3,3,2,3.64756,1.883428
19718,0,0,4,0,4.10606,1.701301
19912,1,0,2,0,4.650869,2.042931
17591,0,4,5,2,3.803386,1.710913
1360,0,1,4,0,4.79008,1.504314
5618,1,4,5,0,2.813639,1.909667
17004,0,3,4,2,3.695491,1.62615
17611,1,1,2,2,3.830069,1.720459
